StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND
2026-09-10 05:34:40,2026-09-10 05:41:37,0,171.243.50.189,100,417,1,2026-09-10 05:41:38,R_92WIrHc533Lo1oT,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,6,5,5,6,5,6,6,5,5,5,5,6,4,6,6,6,5,6,5,5,6,5,5,6,4,6,5,6,5,6,6,6,5,6,6,5,6,5,1,1,,,3,1,3,1,,3,"1,4",,4,1,1
2026-09-10 05:44:43,2026-09-10 05:55:56,0,1.52.188.208,100,672,1,2026-09-10 05:55:56,R_4PMYFs3AIe34dJT,,,,,16.0685,108.2215,anonymous,VI,,FL_56,,1,1,1,1,2,6,2,2,4,6,4,4,2,6,2,2,2,2,5,5,3,4,4,6,5,5,6,4,4,6,6,4,2,5,6,6,3,6,6,7,6,1,1,1,1,,,3,1,2,1,,3,1,,1,0,0
2026-09-10 07:13:29,2026-09-10 07:22:03,0,42.116.41.19,100,514,1,2026-09-10 07:22:04,R_4q5CLs2VtB7tDyx,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,1,2,1,1,2,1,1,1,4,1,2,1,1,1,5,6,7,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,7,6,6,1,6,1,1,,,1,2,2,3,,4,1,,2,0,1
2026-09-10 07:51:26,2026-09-10 07:57:58,0,14.169.11.108,100,391,1,2026-09-10 07:57:58,R_9GDkKYpNfOj2oGk,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,6,6,6,6,4,3,4,2,2,5,7,7,7,5,5,5,4,6,5,5,4,5,2,6,6,6,6,7,6,7,6,6,7,1,1,,,1,2,4,3,,2,"1,3,4,5",,4,1,1
2026-09-10 08:05:04,2026-09-10 08:11:32,0,42.113.248.82,100,387,1,2026-09-10 08:11:32,R_4v7dvCqLBb1Xy4j,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,5,7,7,7,7,5,6,7,6,4,4,4,3,4,5,5,6,6,4,6,4,4,5,4,5,5,5,2,6,6,6,5,7,7,7,7,7,1,1,2,,,3,3,5,1,,4,"1,2,3,4,5",,3,1,0
2026-09-10 08:29:06,2026-09-10 08:30:41,0,42.113.128.30,100,95,1,2026-09-10 08:30:42,R_9M6bkFzbFhmtcfg,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 08:23:12,2026-09-10 08:30:42,0,171.236.48.86,100,449,1,2026-09-10 08:30:43,R_93pxMsOOFN3hsDD,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,4,6,6,5,5,6,5,6,6,3,4,4,4,3,5,6,5,5,5,6,4,6,5,6,6,5,6,2,6,6,6,6,6,6,6,6,6,6,1,2,,,3,1,3,3,,4,"2,3,5",,1,0,0
2026-09-10 08:30:54,2026-09-10 08:31:44,0,42.113.128.30,100,50,1,2026-09-10 08:31:45,R_9ptjvI95BTJTRVK,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 08:27:01,2026-09-10 08:36:06,0,123.31.65.238,100,544,1,2026-09-10 08:36:06,R_4RyLIYzmjYS0jHM,,,,,11.9444,108.4441,anonymous,VI,,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-10 08:34:00,2026-09-10 08:40:36,0,14.179.41.139,100,395,1,2026-09-10 08:40:36,R_4emMfcFGCaTpo8c,,,,,10.9209,106.7045,anonymous,VI,,FL_56,,1,1,1,1,1,4,5,5,4,5,5,6,5,6,1,2,1,1,1,5,6,7,5,6,7,7,6,6,6,4,6,6,2,6,6,6,6,7,7,7,7,5,6,1,2,,,1,1,3,3,,3,1,,2,0,1
2026-09-10 08:40:38,2026-09-10 08:48:16,0,42.113.128.30,100,458,1,2026-09-10 08:48:17,R_9Ja2ve5Is3wfiIQ,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,6,5,6,4,2,5,6,5,5,3,3,6,2,3,5,5,6,5,5,6,5,4,4,5,4,5,4,2,5,6,5,5,7,7,7,7,6,6,1,2,,,3,2,5,1,,4,1,,4,1,1
2026-09-10 08:37:27,2026-09-10 08:56:32,0,123.31.65.238,100,1144,1,2026-09-10 08:56:32,R_44LTJ2Vq3HSIwYV,,,,,11.9444,108.4441,anonymous,VI,true,FL_56,,1,1,1,1,2,4,2,6,5,2,4,6,2,6,2,2,2,2,2,5,6,5,4,4,6,4,6,6,6,6,6,4,2,6,6,6,4,6,6,6,6,6,6,1,1,,,1,2,4,1,,4,1,,1,0,0
2026-09-10 09:03:21,2026-09-10 09:05:02,0,113.172.204.139,100,100,1,2026-09-10 09:05:02,R_9o7sTRaPhhWWxzP,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 09:02:37,2026-09-10 09:07:59,0,203.162.72.91,100,321,1,2026-09-10 09:08:00,R_9kIkVIW64627nYU,,,,,16.1667,107.8333,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,7,7,5,5,6,7,4,4,4,2,3,1,5,6,5,4,4,5,3,6,6,5,5,6,5,2,4,6,5,4,7,7,7,7,6,5,1,1,,,3,2,3,1,,4,"1,2,3",,2,0,1
2026-09-10 09:05:07,2026-09-10 09:08:16,0,113.172.204.139,100,188,1,2026-09-10 09:08:16,R_9j2K51QR3jR4LU9,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,5,5,7,5,5,7,7,7,7,7,7,7,6,7,5,4,5,4,6,6,6,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,1,2,,,3,2,4,1,,4,2,,1,0,0
2026-09-10 09:09:23,2026-09-10 09:09:59,0,180.64.83.75,100,35,1,2026-09-10 09:09:59,R_40Md3QLcxcW77AU,,,,,37.2872,126.9734,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 09:10:03,2026-09-10 09:14:25,0,180.64.83.75,100,261,1,2026-09-10 09:14:26,R_9nOcCjyr59jXvwN,,,,,37.2872,126.9734,anonymous,VI,true,FL_56,,1,1,1,1,2,6,6,6,5,5,6,6,6,6,2,2,2,1,2,5,6,6,7,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,5,6,1,2,,,3,1,3,1,,4,"1,3",,1,0,0
2026-09-10 10:11:12,2026-09-10 10:15:11,0,116.108.35.160,100,238,1,2026-09-10 10:15:11,R_94wRoTYFBc6aImW,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 18:16:20,2026-09-10 18:17:05,0,14.241.251.212,100,44,1,2026-09-10 18:17:05,R_9XmWGcQrFtouUNP,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 18:18:16,2026-09-10 18:19:42,0,14.241.251.212,100,85,1,2026-09-10 18:19:42,R_9G305BldAbcIyaJ,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 18:19:52,2026-09-10 18:20:17,0,14.241.251.212,100,24,1,2026-09-10 18:20:17,R_4wpeJDqBhTIEaod,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-10 18:20:34,2026-09-10 18:26:19,0,14.241.251.212,100,344,1,2026-09-10 18:26:20,R_4GxEUULoCE9Oukh,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,5,5,6,6,5,6,6,5,6,4,3,4,4,3,5,5,5,5,4,5,5,5,6,6,5,6,6,2,5,4,5,5,6,6,6,6,6,6,1,2,,,1,1,5,3,,4,"1,2,3",,1,0,0
2026-09-10 21:26:07,2026-09-10 21:26:37,0,203.205.33.121,100,30,1,2026-09-10 21:26:38,R_9MRwcl002rukisu,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-10 21:24:06,2026-09-10 21:27:13,0,42.114.44.102,100,187,1,2026-09-10 21:27:13,R_4z27FLkrAnPe7O9,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 21:27:52,2026-09-10 21:29:20,0,113.185.78.133,100,88,1,2026-09-10 21:29:21,R_9jeqHOfKq6zGHAn,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 21:25:13,2026-09-10 21:29:38,0,171.253.177.84,100,264,1,2026-09-10 21:29:39,R_9I75B5NanXiZuZI,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 21:26:19,2026-09-10 21:34:54,0,42.114.44.55,100,515,1,2026-09-10 21:34:55,R_9exDmGTXJh3FjsI,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,4,2,2,2,4,4,5,5,2,4,2,2,3,5,6,6,6,6,6,6,4,6,6,5,4,5,2,4,4,6,6,7,7,7,7,7,7,1,1,,,3,3,3,3,,3,1,,2,0,1
2026-09-10 21:29:00,2026-09-10 21:35:57,0,27.71.90.231,100,416,1,2026-09-10 21:35:57,R_9EgN9P6NXgsUBQq,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,6,3,6,5,4,5,6,5,3,4,6,5,5,4,5,5,5,5,3,5,4,6,5,6,6,6,5,5,6,6,6,6,5,6,7,4,4,5,1,2,,,3,3,5,1,,4,"1,2,3,5",,2,0,1
2026-09-10 21:28:40,2026-09-10 21:36:56,0,125.235.126.48,100,495,1,2026-09-10 21:37:02,R_9Ej2vDtpcf9ZoGd,,,,,10.0361,105.7941,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,7,7,7,4,5,5,4,4,4,5,4,3,4,4,4,4,4,3,3,3,4,3,2,3,5,3,2,4,7,7,7,7,7,1,1,,,1,1,3,1,,4,"1,3",,4,1,1
2026-09-10 21:24:14,2026-09-10 21:42:51,0,113.185.78.94,100,1117,1,2026-09-10 21:42:56,R_907bPjbsSbuPotj,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,4,6,6,5,6,5,6,4,6,2,3,4,5,3,5,5,5,5,5,5,5,3,5,6,3,3,5,2,4,4,5,5,6,6,6,4,5,4,1,2,,,3,1,4,1,,4,"1,2,3,5",,3,1,0
2026-09-10 21:47:45,2026-09-10 21:49:11,0,123.20.146.93,100,86,1,2026-09-10 21:49:12,R_41hasN6bWEOofw1,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 21:50:04,2026-09-10 21:50:47,0,123.20.146.93,100,42,1,2026-09-10 21:50:47,R_9fjJhNY2nq29w29,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 21:51:17,2026-09-10 21:56:47,0,123.20.146.93,100,330,1,2026-09-10 21:56:48,R_9PuFvQiBEDUc8ns,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,7,7,7,7,7,7,5,7,6,2,5,3,1,3,7,5,5,7,4,7,5,4,5,4,4,3,4,2,6,5,5,5,6,5,6,6,6,6,1,2,,,3,1,4,1,,4,"2,3",,1,0,0
2026-09-10 21:44:19,2026-09-10 22:06:38,0,115.76.102.23,100,1339,1,2026-09-10 22:06:39,R_42RL5dy4ecyOfVT,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,6,6,7,6,6,7,6,6,7,2,4,2,2,2,5,6,5,6,4,6,6,6,6,6,7,6,6,2,5,6,6,4,7,7,7,7,7,7,1,1,,,3,1,3,1,,3,"1,3",,1,0,0
2026-09-10 22:09:10,2026-09-10 22:10:39,0,115.76.102.23,100,88,1,2026-09-10 22:10:40,R_9M01uusZvERiSWe,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-10 22:10:46,2026-09-10 22:10:59,0,115.76.102.23,100,13,1,2026-09-10 22:11:00,R_9e4D79hqg6wXHhP,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 22:11:02,2026-09-10 22:14:15,0,115.76.102.23,100,192,1,2026-09-10 22:14:16,R_9ztHHoDOYRnAZlD,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,1,1,,,3,1,3,1,,2,"1,4",,4,1,1
2026-09-10 22:03:32,2026-09-10 22:14:51,0,171.250.165.69,100,678,1,2026-09-10 22:14:51,R_9NP2B0bbBDkEEee,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,5,6,7,7,7,6,5,7,7,2,3,2,4,3,5,6,6,4,5,7,7,7,7,6,7,6,5,2,7,6,7,7,6,7,7,7,2,6,1,1,,,2,2,4,1,,4,"1,2,3",,2,0,1
2026-09-10 22:06:15,2026-09-10 22:15:50,0,125.235.232.109,100,575,1,2026-09-10 22:15:51,R_9H8qVnsYbuj9v0Z,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,6,6,5,6,5,6,6,6,3,2,2,2,3,5,5,5,4,5,5,4,6,6,6,5,6,6,2,6,6,6,6,7,7,7,7,6,6,1,1,,,1,1,3,3,,2,"1,3",,2,0,1
2026-09-10 22:18:02,2026-09-10 22:23:40,0,115.76.102.23,100,337,1,2026-09-10 22:23:40,R_4fSICprvKDmzajq,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-10 22:23:42,2026-09-10 22:25:02,0,115.76.102.23,100,80,1,2026-09-10 22:25:08,R_9p4MRJwIhD4JTcn,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 22:30:17,2026-09-10 22:30:45,0,14.226.226.211,100,28,1,2026-09-10 22:30:46,R_437Sgmkd0wF4b7b,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 22:31:50,2026-09-10 22:32:47,0,14.226.226.211,100,57,1,2026-09-10 22:32:48,R_4FJ0e9PSsFAXAk8,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-10 22:35:46,2026-09-10 22:46:49,0,14.191.233.171,100,663,1,2026-09-10 22:46:49,R_9lzj6f45uFKyYFj,,,,,11,107.1667,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,7,7,6,5,5,5,5,4,4,4,4,5,5,4,5,4,4,4,5,5,5,4,4,5,4,2,5,5,4,5,6,5,6,6,5,4,1,1,,,3,1,2,1,,3,1,,4,1,1
2026-09-11 02:19:13,2026-09-11 02:56:51,0,14.187.145.204,100,2258,1,2026-09-11 02:56:57,R_4EbCgHaHvotp11K,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,5,6,7,4,6,6,6,5,6,4,4,3,2,3,5,6,6,5,5,5,5,4,5,6,4,4,6,2,6,5,5,5,7,4,4,4,6,6,1,1,,,3,1,2,3,,3,1,,1,0,0
2026-09-11 04:52:29,2026-09-11 04:56:30,0,113.185.75.240,100,240,1,2026-09-11 04:56:31,R_4QrHsRD9nnJcL0Q,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,5,6,7,6,7,6,6,5,6,2,2,2,2,2,5,6,6,6,6,6,6,5,6,6,7,6,6,2,6,6,5,6,7,6,5,6,7,7,1,1,,,3,2,3,1,,3,"1,5",,4,1,1
2026-09-11 09:18:42,2026-09-11 09:23:54,0,1.55.68.132,100,311,1,2026-09-11 09:23:55,R_9q98lIs5D4P2nHX,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,6,5,6,5,4,6,6,6,5,3,3,3,3,3,5,5,4,5,5,5,4,5,5,4,5,5,4,2,5,5,5,5,7,5,7,6,5,4,1,2,,,3,1,3,1,,4,"1,3,5",,3,1,0
2026-09-11 09:13:42,2026-09-11 09:32:01,0,123.21.246.122,100,1099,1,2026-09-11 09:32:02,R_42DNtQCgHS2ux5o,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,6,5,5,4,3,5,5,5,6,2,4,3,3,3,5,5,4,2,5,4,5,6,6,6,5,6,5,2,6,6,6,4,6,6,6,4,5,5,1,2,,,3,2,3,1,,4,"1,3",,2,0,1
2026-09-11 09:16:11,2026-09-11 09:32:52,0,113.185.74.189,100,1001,1,2026-09-11 09:32:53,R_4JsCwaGfKQOX4Z3,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,5,7,7,7,7,5,5,5,6,4,4,4,5,4,5,5,4,5,4,4,5,7,5,5,7,7,4,2,5,5,6,4,7,7,7,7,4,6,1,2,,,3,1,3,1,,4,1,,1,0,0
2026-09-11 09:26:55,2026-09-11 09:35:06,0,125.235.120.220,100,490,1,2026-09-11 09:35:06,R_42RLX6YiV4Jfxdn,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,5,6,5,4,5,4,4,5,4,5,5,7,6,5,5,4,4,2,2,2,2,5,4,4,3,3,4,2,3,5,4,4,7,7,7,7,5,7,1,2,,,1,1,4,1,,4,"1,3",,4,1,1
2026-09-11 09:33:47,2026-09-11 09:36:30,0,42.117.254.25,100,162,1,2026-09-11 09:36:30,R_9OJ5q48eTqB92bi,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,4,6,5,2,4,4,4,3,3,4,4,4,3,5,1,2,,,3,5,5,1,,4,"1,2,3,4,5",,2,0,1
2026-09-11 09:28:57,2026-09-11 09:36:59,0,171.252.249.173,100,481,1,2026-09-11 09:36:59,R_9SX2K8iw7KHRzRT,,,,,10.9018,106.7621,anonymous,VI,,FL_56,,1,1,1,2,2,3,6,6,5,5,6,6,6,6,4,4,2,2,2,6,6,5,4,6,5,5,4,5,6,4,3,5,6,5,5,5,5,7,6,7,6,5,6,1,2,,,3,1,2,1,,4,1,,3,1,0
2026-09-10 10:09:32,2026-09-11 09:50:19,0,116.108.22.233,100,85247,1,2026-09-11 09:50:25,R_9qdMcqIjyfiWkhs,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-11 09:50:25,2026-09-11 09:50:45,0,116.108.22.233,100,20,1,2026-09-11 09:50:46,R_9IvdyXRrmX5AffP,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-11 09:36:05,2026-09-11 09:51:17,0,42.115.15.239,100,911,1,2026-09-11 09:51:17,R_9Pi7RjzORWvGuDn,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,6,6,6,6,5,5,6,6,5,3,3,3,4,3,5,6,5,5,5,6,5,6,5,6,6,6,6,2,6,6,6,5,6,6,6,6,6,6,1,2,,,1,1,3,1,,3,"1,3",,1,0,0
2026-09-11 09:50:50,2026-09-11 09:56:17,0,116.108.22.233,100,327,1,2026-09-11 09:56:23,R_9sfpL6rUk8sgLaV,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,6,5,7,6,7,7,6,5,7,2,1,2,3,1,5,5,6,4,6,6,7,6,6,5,4,5,7,2,6,5,7,6,4,5,6,7,7,5,1,1,,,1,3,3,1,,4,1,,4,1,1
2026-09-11 09:56:20,2026-09-11 09:57:09,0,42.114.201.237,100,49,1,2026-09-11 09:57:10,R_4FwAdDOm9gGOvdo,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-11 09:59:20,2026-09-11 10:01:00,0,113.185.78.20,100,100,1,2026-09-11 10:01:06,R_4jdfsepWUJIalfr,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-11 09:52:27,2026-09-11 10:01:06,0,14.183.233.161,100,518,1,2026-09-11 10:01:06,R_4xJfqlk3MgAC3ka,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,3,6,1,5,5,3,4,5,6,4,2,3,2,4,5,5,4,2,5,4,6,4,5,5,4,4,5,2,4,4,4,4,6,4,4,4,6,4,1,2,,,3,1,2,1,,4,1,,1,0,0
2026-09-11 09:50:43,2026-09-11 10:01:21,0,14.186.172.248,100,637,1,2026-09-11 10:01:22,R_310v9zX5jJJrnI5,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,3,4,5,4,3,5,5,6,4,3,3,3,4,2,5,4,4,3,3,5,4,5,4,4,5,6,3,5,4,5,5,5,3,6,5,3,4,3,1,1,,,3,1,4,1,,4,1,,3,1,0
2026-09-11 10:01:47,2026-09-11 10:06:00,0,1.52.130.49,100,252,1,2026-09-11 10:06:00,R_94bjgAmpBuqq62Z,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-11 10:01:10,2026-09-11 10:06:01,0,113.185.78.20,100,290,1,2026-09-11 10:06:01,R_9tJ4mHMn5KUwocW,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,2,2,3,3,2,4,5,2,4,5,5,4,3,5,5,3,4,2,4,4,4,6,5,4,4,5,5,2,6,4,5,4,6,5,6,7,3,2,1,2,,,3,1,3,1,,4,"1,4",,1,0,0
2026-09-11 10:03:03,2026-09-11 10:11:23,0,113.161.68.41,100,499,1,2026-09-11 10:11:23,R_4hWpwSE6jDVSGFU,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,5,6,6,6,6,7,7,6,6,5,4,5,4,4,5,5,7,5,6,6,4,4,5,5,4,3,4,2,5,6,5,5,5,6,5,5,5,5,1,2,,,3,1,3,1,,4,"1,3",,4,1,1
2026-09-11 10:07:26,2026-09-11 10:11:36,0,113.172.108.103,100,249,1,2026-09-11 10:11:36,R_7DSJmRq9TSYlfDU,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,4,5,6,5,5,5,6,6,6,2,3,2,3,2,5,5,4,3,5,5,5,5,5,4,4,5,4,2,5,5,5,4,6,5,5,6,6,2,1,2,,,3,1,3,1,,4,"1,3",,3,1,0
2026-09-11 10:07:18,2026-09-11 10:15:18,0,1.52.130.49,100,480,1,2026-09-11 10:15:19,R_9Nw7Hn9KInZ7b1P,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,5,6,6,6,4,6,6,3,7,2,1,1,1,1,5,6,6,5,5,5,5,4,5,4,4,3,4,2,5,6,6,5,7,7,7,7,6,7,1,1,,,3,2,2,3,,2,"1,3",,1,0,0
2026-09-11 10:15:43,2026-09-11 10:27:32,0,14.161.35.171,100,709,1,2026-09-11 10:27:33,R_9roWIuquRSVeqrK,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,5,7,7,7,7,6,7,7,2,1,1,1,1,5,7,6,5,6,7,7,6,7,7,7,7,6,2,7,7,6,7,7,7,7,7,6,6,1,2,,,3,2,4,1,,4,1,,2,0,1
2026-09-11 12:04:46,2026-09-11 12:05:23,0,171.253.139.49,100,36,1,2026-09-11 12:05:23,R_4YtRu85ZgNffhnH,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-11 16:08:34,2026-09-11 16:22:58,0,172.225.56.30,100,863,1,2026-09-11 16:22:59,R_40X7KKfkzQjraoh,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,6,5,7,6,6,6,6,6,7,3,2,2,4,2,5,6,5,4,5,6,5,7,6,6,5,5,6,2,7,6,7,6,7,7,7,7,5,2,1,2,,,1,2,3,3,,3,"1,3",,3,1,0
